Operating_Accounts_00Id,Operating_Accounts_00Description,Operating_Accounts_00ParentId,VersionVersion,VersionCategory,VersionType,Operating_RegionsId,Operating_RegionsDescription,Operating_Product_GroupsId,Operating_Product_GroupsDescription,DateYear,DateQuarter,DateMonth,DateDAY,Value,ValueUnit
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20162,201604,1,2.957,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20162,201605,1,1.857,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20162,201606,1,2.739,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20163,201607,1,2.221,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20163,201608,1,1.664,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20163,201609,1,2.176,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20164,201610,1,2.888,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20164,201611,1,0.629,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2016,20164,201612,1,2.978,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2017,20171,201701,1,3.398,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2017,20171,201702,1,1.221,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2017,20171,201703,1,1.635,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2017,20172,201704,1,3.24,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2017,20172,201705,1,6.381,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0003,Athletic Shorts,2017,20172,201706,1,2.618,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20161,201601,1,5.481,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20161,201602,1,1.52,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20161,201603,1,1.271,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20162,201604,1,1.877,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20162,201605,1,1.137,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20162,201606,1,-0.562,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20163,201607,1,8.253,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20163,201608,1,1.874,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20163,201609,1,3.385,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20164,201610,1,2.229,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20164,201611,1,1.647,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2016,20164,201612,1,1.661,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2017,20171,201701,1,4.881,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2017,20171,201702,1,2.039,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2017,20171,201703,1,2.18,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2017,20172,201704,1,2.146,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2017,20172,201705,1,1.613,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0004,Caps,2017,20172,201706,1,2.652,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20161,201601,1,2.063,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20161,201602,1,1.634,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20161,201603,1,1.924,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20162,201604,1,1.242,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20162,201605,1,1.255,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20162,201606,1,8.919,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20163,201607,1,2.207,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20163,201608,1,2.631,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20163,201609,1,2.188,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20164,201610,1,3.017,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20164,201611,1,3.873,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2016,20164,201612,1,4.437,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2017,20171,201701,1,3,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2017,20171,201702,1,3.573,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2017,20171,201703,1,2.108,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2017,20172,201704,1,5.31,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2017,20172,201705,1,1.636,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0005,Tennis Shoes,2017,20172,201706,1,1.708,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20161,201601,1,-1.471,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20161,201602,1,-1.886,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20161,201603,1,2.862,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20162,201604,1,2.471,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20162,201605,1,4.981,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20162,201606,1,4.473,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20163,201607,1,1.567,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20163,201608,1,2.53,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20163,201609,1,1.58,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20164,201610,1,0.695,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20164,201611,1,2.492,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2016,20164,201612,1,-8.683,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2017,20171,201701,1,2.433,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2017,20171,201702,1,1.974,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2017,20171,201703,1,15.923,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2017,20172,201704,1,1.59,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2017,20172,201705,1,11.781,
KPI0001,Gross Margin %,H200000,Actual,Actuals,public,REG0006,EMEA,PRD0006,Running Shoes,2017,20172,201706,1,-23.909,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20161,201601,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20161,201602,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20161,201603,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20162,201604,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20162,201605,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20162,201606,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20163,201607,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20163,201608,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20163,201609,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20164,201610,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20164,201611,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2016,20164,201612,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20171,201701,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20171,201702,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20171,201703,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20172,201704,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20172,201705,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20172,201706,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20173,201707,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20173,201708,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20173,201709,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20174,201710,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20174,201711,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,#,No Product,2017,20174,201712,1,null,null
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20161,201601,1,0.471,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20161,201602,1,0.327,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20161,201603,1,0.56,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20162,201604,1,0.801,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20162,201605,1,0.838,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20162,201606,1,0.839,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20163,201607,1,0.761,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20163,201608,1,0.516,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20163,201609,1,0.557,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20164,201610,1,0.857,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20164,201611,1,0.544,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2016,20164,201612,1,-4.052,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20171,201701,1,0.551,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20171,201702,1,0.481,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20171,201703,1,0.646,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20172,201704,1,0.69,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20172,201705,1,0.693,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20172,201706,1,0.614,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20173,201707,1,0.554,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20173,201708,1,0.565,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20173,201709,1,0.548,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20174,201710,1,0.494,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20174,201711,1,-10.334,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0001,Athletic Shirts,2017,20174,201712,1,0.605,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20161,201601,1,0.587,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20161,201602,1,-7.838,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20161,201603,1,0.655,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20162,201604,1,0.577,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20162,201605,1,0.66,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20162,201606,1,0.581,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20163,201607,1,0.577,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20163,201608,1,0.721,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20163,201609,1,0.618,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20164,201610,1,0.619,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20164,201611,1,0.63,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2016,20164,201612,1,3.936,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20171,201701,1,0.853,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20171,201702,1,0.645,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20171,201703,1,-11.303,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20172,201704,1,0.884,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20172,201705,1,0.665,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20172,201706,1,0.597,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20173,201707,1,0.564,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20173,201708,1,7.557,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20173,201709,1,0.526,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20174,201710,1,0.582,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20174,201711,1,0.552,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0003,Athletic Shorts,2017,20174,201712,1,0.509,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20161,201601,1,38.955,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20161,201602,1,11.85,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20161,201603,1,0.52,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20162,201604,1,11.223,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20162,201605,1,0.545,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20162,201606,1,0.57,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20163,201607,1,13.928,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20163,201608,1,0.588,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20163,201609,1,0.764,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20164,201610,1,2.768,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20164,201611,1,0.239,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2016,20164,201612,1,0.548,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20171,201701,1,0.506,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20171,201702,1,0.418,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20171,201703,1,0.621,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20172,201704,1,0.5,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20172,201705,1,0.474,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20172,201706,1,-28.037,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20173,201707,1,0.503,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20173,201708,1,0.76,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20173,201709,1,0.864,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20174,201710,1,0.644,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20174,201711,1,0.897,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0004,Caps,2017,20174,201712,1,0.91,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20161,201601,1,0.792,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20161,201602,1,0.805,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20161,201603,1,0.462,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20162,201604,1,0.587,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20162,201605,1,0.559,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20162,201606,1,0.457,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20163,201607,1,0.47,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20163,201608,1,-4.788,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20163,201609,1,0.529,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20164,201610,1,0.508,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20164,201611,1,0.522,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2016,20164,201612,1,0.687,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20171,201701,1,0.515,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20171,201702,1,0.796,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20171,201703,1,0.502,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20172,201704,1,0.685,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20172,201705,1,0.49,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20172,201706,1,0.483,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20173,201707,1,0.658,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20173,201708,1,0.656,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20173,201709,1,0.498,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20174,201710,1,0.527,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20174,201711,1,0.493,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0005,Tennis Shoes,2017,20174,201712,1,0.823,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20161,201601,1,0.565,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20161,201602,1,0.705,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20161,201603,1,0.742,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20162,201604,1,0.788,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20162,201605,1,0.607,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20162,201606,1,0.457,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20163,201607,1,-4.635,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20163,201608,1,0.78,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20163,201609,1,0.899,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20164,201610,1,0.899,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20164,201611,1,0.743,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2016,20164,201612,1,0.592,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2017,20171,201701,1,0.404,
KPI0001,Gross Margin %,H200000,Forecast,Forecast,public,REG0001,Northeast,PRD0006,Running Shoes,2017,20171,201702,1,0.584,
